OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-32536,2024-207P,2026-01-02T19:02:42.000029,15.27624193,.0001266,43.0003,297.8542,260.0189,266.5218,0,C,61925,2,1,-.16021E-2,-.44235E-3,0,0.701,SpaceX-E
STARLINK-32624,2024-207Q,2026-01-02T18:59:41.999971,15.27643487,.0001358,43.0003,293.4146,268.8040,300.9698,0,C,61926,2,1,-.19771E-2,-.54604E-3,0,0.718,SpaceX-E
STARLINK-32622,2024-207R,2026-01-02T19:00:42.000019,15.27564617,.0001531,43.0011,293.5095,273.2123,257.9990,0,C,61927,2,1,-.58754E-4,-.16214E-4,0,0.412,SpaceX-E
STARLINK-32620,2024-207S,2026-01-02T18:58:42.000010,15.27623360,.0001392,43.0030,293.9077,273.4533,87.3828,0,C,61928,2,1,-.16909E-2,-.46682E-3,0,0.694,SpaceX-E
STARLINK-32609,2024-207T,2026-01-02T19:00:42.000019,15.27624207,.000134,43.0023,293.7983,273.0253,137.9015,0,C,61929,2,1,-.16111E-2,-.44482E-3,0,0.668,SpaceX-E
STARLINK-32567,2024-207U,2026-01-02T18:54:41.999990,15.27617663,.0001513,43.0012,290.5411,259.3347,48.1790,0,C,61930,2,1,-.14693E-2,-.40564E-3,0,0.649,SpaceX-E
STARLINK-32420,2024-207V,2026-01-02T18:55:42.000038,15.27630184,.0001337,43.0012,293.6297,273.4028,196.2125,0,C,61931,2,1,-.17396E-2,-.48035E-3,0,0.688,SpaceX-E
STARLINK-32354,2024-207W,2026-01-02T19:03:41.999990,15.27612030,.000205,43.0019,297.6642,268.4235,339.8105,0,C,61932,2,1,-.14965E-2,-.4131E-3,0,0.663,SpaceX-E
STARLINK-32361,2024-207X,2026-01-02T18:58:42.000010,15.27561204,.0001435,43.0004,294.2304,267.0763,312.3224,0,C,61933,2,1,.26605E-4,.73417E-5,0,0.441,SpaceX-E
STARLINK-32500,2024-207Z,2026-01-02T18:55:42.000038,15.27622209,.000144,43.0031,297.5424,267.1475,14.1013,0,C,61935,2,1,-.14573E-2,-.40238E-3,0,0.697,SpaceX-E
STARLINK-11407 [DTC],2024-209A,2026-01-02T19:44:41.999971,15.69689266,.000121,53.1569,335.7400,81.4379,356.2843,0,C,61939,2,1,.15185E-3,.18433E-3,0,0.406,SpaceX-E
STARLINK-11337 [DTC],2024-209B,2026-01-02T19:49:42.000038,15.69696745,.0001351,53.1569,335.6658,102.6282,22.4466,0,C,61940,2,1,.12895E-3,.15656E-3,0,0.518,SpaceX-E
STARLINK-11353 [DTC],2024-209C,2026-01-02T19:49:42.000038,15.69699297,.0001394,53.1572,335.6086,71.7114,81.1049,0,C,61941,2,1,.941E-4,.11424E-3,0,0.502,SpaceX-E
STARLINK-11320 [DTC],2024-209D,2026-01-02T19:43:42.000010,15.69701621,.0001355,53.1570,336.3079,81.8079,74.6027,0,C,61942,2,1,.77445E-4,.94026E-4,0,0.487,SpaceX-E
STARLINK-11425 [DTC],2024-209E,2026-01-02T19:51:41.999962,15.69699483,.0001142,53.1570,336.2236,78.8489,136.7106,0,C,61943,2,1,.11839E-3,.14375E-3,0,0.656,SpaceX-E
STARLINK-11422 [DTC],2024-209F,2026-01-02T19:47:42.000029,15.69683417,.0001261,53.1567,336.1805,91.0698,136.5399,0,C,61944,2,1,.19795E-3,.24029E-3,0,0.472,SpaceX-E
STARLINK-11421 [DTC],2024-209G,2026-01-02T19:52:42.000010,15.69714882,.0001327,53.1568,336.1065,75.4252,199.5291,0,C,61945,2,1,-.1837E-4,-.22304E-4,0,0.517,SpaceX-E
STARLINK-11410 [DTC],2024-209H,2026-01-02T19:52:42.000010,15.69700174,.0001136,53.1568,336.0480,81.0543,221.6510,0,C,61946,2,1,.94325E-4,.11452E-3,0,0.505,SpaceX-E
STARLINK-11390 [DTC],2024-209J,2026-01-02T19:44:41.999971,15.69696595,.0001212,53.1570,336.0196,74.8042,224.2314,0,C,61947,2,1,.88332E-4,.10723E-3,0,0.473,SpaceX-E
STARLINK-11414 [DTC],2024-209K,2026-01-02T19:46:41.999981,15.69684617,.0001156,53.1570,335.7863,72.3501,345.4922,0,C,61948,2,1,.20254E-3,.24587E-3,0,0.652,SpaceX-E
STARLINK-11424 [DTC],2024-209L,2026-01-02T19:44:41.999971,15.69709257,.0000987,53.1568,335.8499,83.0576,299.1696,0,C,61949,2,1,.27414E-4,.33284E-4,0,0.462,SpaceX-E
STARLINK-11423 [DTC],2024-209M,2026-01-02T19:49:42.000038,15.69689296,.0001219,53.1569,335.9490,91.3050,255.1031,0,C,61950,2,1,.14544E-3,.17654E-3,0,0.446,SpaceX-E
STARLINK-11395 [DTC],2024-209N,2026-01-02T19:45:42.000019,15.69605585,.0001179,53.1566,335.9021,96.2257,262.1421,0,C,61951,2,1,.10878E-2,.13221E-2,0,1.042,SpaceX-E
STARLINK-32572,2024-209P,2026-01-02T18:54:41.999990,15.30186813,.000112,53.1586,88.3140,91.3066,133.4004,0,C,61952,2,1,.26213E-3,.77781E-4,0,0.338,SpaceX-E
STARLINK-32585,2024-209Q,2026-01-02T18:57:41.999962,15.30163943,.0001198,53.1578,88.7153,92.0249,294.7848,0,C,61953,2,1,.9368E-3,.27795E-3,0,0.320,SpaceX-E
STARLINK-32574,2024-209R,2026-01-02T18:57:41.999962,15.30181965,.0000978,53.1574,88.8292,102.6680,225.9755,0,C,61954,2,1,.17387E-3,.5158E-4,0,0.396,SpaceX-E
STARLINK-32583,2024-209S,2026-01-02T19:01:41.999981,15.30171419,.0001138,53.1584,88.6315,83.0694,353.9516,0,C,61955,2,1,.7258E-3,.21536E-3,0,0.344,SpaceX-E
STARLINK-32273,2024-209T,2026-01-02T18:57:41.999962,15.30169568,.0001113,53.1591,88.3559,93.5808,113.5431,0,C,61956,2,1,.55344E-3,.16418E-3,0,0.388,SpaceX-E
STARLINK-32359,2024-209U,2026-01-02T19:00:42.000019,15.30186535,.0001112,53.1589,88.5665,92.0659,16.0150,0,C,61957,2,1,.23587E-3,.69988E-4,0,0.401,SpaceX-E
STARLINK-32566,2024-209V,2026-01-02T18:54:41.999990,15.30178791,.0001234,53.1587,88.3333,88.9005,124.1832,0,C,61958,2,1,.31087E-3,.92227E-4,0,0.329,SpaceX-E
STARLINK-32499,2024-210A,2026-01-02T18:59:41.999971,15.27572266,.0001413,43.0014,191.5881,266.4047,191.2344,0,C,61959,2,1,.23827E-3,.65785E-4,0,0.289,SpaceX-E
STARLINK-32372,2024-210B,2026-01-02T18:59:41.999971,15.27599668,.000172,43.0010,191.6885,261.7684,153.5211,0,C,61960,2,1,-.15883E-2,-.43823E-3,0,0.699,SpaceX-E
STARLINK-32452,2024-210C,2026-01-02T18:59:41.999971,15.27562516,.0001506,42.9991,184.8946,270.3262,90.0206,0,C,61961,2,1,.39465E-3,.10894E-3,0,0.298,SpaceX-E
STARLINK-32458,2024-210D,2026-01-02T18:59:41.999971,15.27558483,.0001484,42.9992,177.6423,274.9127,221.5981,0,C,61962,2,1,.52786E-3,.14571E-3,0,0.289,SpaceX-E
STARLINK-32487,2024-210E,2026-01-02T19:02:42.000029,15.27570700,.0001452,42.9989,192.0560,266.0463,357.9267,0,C,61963,2,1,-.15164E-3,-.41851E-4,0,0.346,SpaceX-E
STARLINK-32513,2024-210F,2026-01-02T18:53:42.000029,15.27562718,.0001562,42.9987,177.5128,270.8833,266.3867,0,C,61964,2,1,-.85213E-4,-.23514E-4,0,0.407,SpaceX-E
STARLINK-32514,2024-210G,2026-01-02T18:53:42.000029,15.27579559,.0001055,42.9987,184.9685,262.8074,53.3297,0,C,61965,2,1,-.76304E-4,-.21066E-4,0,0.339,SpaceX-E
STARLINK-32498,2024-210H,2026-01-02T19:02:42.000029,15.27566969,.0001469,43.0014,177.2938,268.6258,20.8385,0,C,61966,2,1,.38747E-3,.10697E-3,0,0.289,SpaceX-E
STARLINK-32518,2024-210J,2026-01-02T18:53:42.000029,15.27548584,.0001335,43.0014,185.1177,280.4714,254.3073,0,C,61967,2,1,.8838E-3,.24397E-3,0,0.273,SpaceX-E
STARLINK-32471,2024-210K,2026-01-02T19:02:42.000029,15.27556652,.0001459,42.9991,184.8022,273.7732,133.4200,0,C,61968,2,1,.53848E-3,.14864E-3,0,0.284,SpaceX-E
STARLINK-32450,2024-210L,2026-01-02T18:58:42.000010,15.27567308,.000146,42.9991,184.8644,267.2785,103.4100,0,C,61969,2,1,-.10616E-3,-.29299E-4,0,0.359,SpaceX-E
STARLINK-32613,2024-210M,2026-01-02T18:58:42.000010,15.27578776,.0001331,43.0000,192.3109,261.4353,248.2030,0,C,61970,2,1,-.38491E-3,-.10624E-3,0,0.423,SpaceX-E
STARLINK-32610,2024-210N,2026-01-02T18:52:41.999981,15.27566491,.0001416,42.9987,192.2321,271.3857,257.7433,0,C,61971,2,1,.30359E-3,.83808E-4,0,0.289,SpaceX-E
STARLINK-32612,2024-210P,2026-01-02T19:00:42.000019,15.27578676,.0001419,42.9993,192.2517,268.1332,270.3867,0,C,61972,2,1,-.62246E-3,-.17177E-3,0,0.408,SpaceX-E
STARLINK-32601,2024-210Q,2026-01-02T18:57:41.999962,15.27571453,.0001461,43.0015,191.6453,266.1666,162.6024,0,C,61973,2,1,.26376E-3,.72822E-4,0,0.287,SpaceX-E
STARLINK-32593,2024-210R,2026-01-02T18:55:42.000038,15.27583547,.0001633,43.0012,192.4114,267.0380,195.7594,0,C,61974,2,1,-.66949E-3,-.18477E-3,0,0.394,SpaceX-E
STARLINK-32586,2024-210S,2026-01-02T18:57:41.999962,15.27585292,.0001378,42.9988,192.0257,270.4599,355.5852,0,C,61975,2,1,-.46828E-3,-.12927E-3,0,0.424,SpaceX-E
STARLINK-32611,2024-210T,2026-01-02T18:51:42.000019,15.27566765,.0001824,42.9990,191.9992,262.7697,1.5939,0,C,61976,2,1,.1002E-3,.27659E-4,0,0.357,SpaceX-E
STARLINK-32607,2024-210U,2026-01-02T18:52:41.999981,15.27573478,.0001473,42.9986,192.1790,266.0525,284.3209,0,C,61977,2,1,-.3304E-3,-.91182E-4,0,0.357,SpaceX-E
STARLINK-32606,2024-210V,2026-01-02T19:01:41.999981,15.27607917,.000157,42.9984,191.7559,257.7198,129.8058,0,C,61978,2,1,-.15697E-2,-.43321E-3,0,0.679,SpaceX-E
STARLINK-32578,2024-210W,2026-01-02T18:53:42.000029,15.27567710,.0001677,42.9996,191.8053,265.9656,83.8786,0,C,61979,2,1,-.25168E-3,-.6945E-4,0,0.420,SpaceX-E
STARLINK-32517,2024-210X,2026-01-02T19:02:42.000029,15.27570027,.0001447,43.0006,192.3481,264.2484,239.4474,0,C,61980,2,1,.86992E-4,.24013E-4,0,0.317,SpaceX-E
STARLINK-32522,2024-210Y,2026-01-02T18:38:42.000000,15.27554773,.0001364,42.9986,191.9986,263.9352,331.9668,0,C,61981,2,1,.34309E-3,.94681E-4,0,0.265,SpaceX-E
STARLINK-32560,2024-210Z,2026-01-02T19:03:41.999990,15.27566604,.000156,43.0006,191.7176,271.9662,137.3018,0,C,61982,2,1,.38008E-3,.10493E-3,0,0.275,SpaceX-E
STARLINK-11433 [DTC],2024-213A,2026-01-02T19:42:41.999962,15.69704442,.0001205,53.1565,5.7988,90.7951,214.4087,0,C,62008,2,1,.53706E-4,.65203E-4,0,0.614,SpaceX-E
STARLINK-11262 [DTC],2024-213B,2026-01-02T19:48:41.999990,15.69679451,.0001125,53.1566,6.2356,72.4828,34.4002,0,C,62009,2,1,.21365E-3,.25933E-3,0,0.644,SpaceX-E
STARLINK-11326 [DTC],2024-213C,2026-01-02T19:47:42.000029,15.69639903,.0001193,53.1564,6.0072,101.4630,112.4839,0,C,62010,2,1,.45482E-3,.55182E-3,0,0.631,SpaceX-E
STARLINK-11330 [DTC],2024-213D,2026-01-02T19:46:41.999981,15.69712127,.0001638,53.1564,6.1844,94.6160,32.1271,0,C,62011,2,1,.31405E-5,.38132E-5,0,0.587,SpaceX-E
STARLINK-11363 [DTC],2024-213E,2026-01-02T19:43:42.000010,15.69699116,.0001258,53.1567,5.9100,77.8235,175.8439,0,C,62012,2,1,.43447E-4,.52734E-4,0,0.520,SpaceX-E
STARLINK-11377 [DTC],2024-213F,2026-01-02T19:50:42.000000,15.69702863,.0001588,53.1567,5.8342,77.8053,231.0706,0,C,62013,2,1,.46445E-4,.56384E-4,0,0.643,SpaceX-E
STARLINK-11385 [DTC],2024-213G,2026-01-02T19:43:42.000010,15.69704965,.0001139,53.1564,6.1384,83.9523,58.7522,0,C,62014,2,1,.32577E-4,.39547E-4,0,0.567,SpaceX-E
STARLINK-11396 [DTC],2024-213H,2026-01-02T19:43:42.000010,15.69707571,.0001165,53.1565,5.7376,71.1965,265.6639,0,C,62015,2,1,.16824E-4,.20424E-4,0,0.468,SpaceX-E
STARLINK-11393 [DTC],2024-213J,2026-01-02T19:44:41.999971,15.69711070,.0001086,53.1566,5.6789,78.4179,290.1033,0,C,62016,2,1,-.10075E-4,-.12231E-4,0,0.462,SpaceX-E
STARLINK-11343 [DTC],2024-213K,2026-01-02T19:51:41.999962,15.69690747,.0001324,53.1564,6.0542,79.9104,121.9483,0,C,62017,2,1,.15745E-3,.19115E-3,0,0.634,SpaceX-E
STARLINK-11411 [DTC],2024-213L,2026-01-02T19:46:41.999981,15.69703234,.0001117,53.1567,5.9583,79.7039,157.9973,0,C,62018,2,1,.54392E-4,.66032E-4,0,0.598,SpaceX-E
STARLINK-11404 [DTC],2024-213M,2026-01-02T19:52:42.000010,15.69680436,.0001024,53.1568,6.2742,78.8511,16.0016,0,C,62019,2,1,.21049E-3,.2555E-3,0,0.689,SpaceX-E
STARLINK-11378 [DTC],2024-213N,2026-01-02T19:43:42.000010,15.69697698,.0001154,53.1568,5.6250,74.1902,318.1449,0,C,62020,2,1,.10531E-3,.12785E-3,0,0.549,SpaceX-E
STARLINK-32520,2024-213P,2026-01-02T19:03:41.999990,15.30184847,.0001301,53.1575,114.5207,89.0521,192.4667,0,C,62021,2,1,.23533E-3,.69825E-4,0,0.356,SpaceX-E
STARLINK-32539,2024-213Q,2026-01-02T18:59:41.999971,15.30190114,.0001287,53.1578,101.7043,72.7359,126.8831,0,C,62022,2,1,.45724E-4,.13566E-4,0,0.415,SpaceX-E
STARLINK-32334,2024-213R,2026-01-02T18:59:41.999971,15.30170938,.0001074,53.1586,113.9237,90.0106,124.4872,0,C,62023,2,1,.56444E-3,.16745E-3,0,0.276,SpaceX-E
STARLINK-32504,2024-213S,2026-01-02T18:57:41.999962,15.30162699,.0001109,53.1598,114.1188,87.5771,26.2018,0,C,62024,2,1,.80461E-3,.23869E-3,0,0.346,SpaceX-E
STARLINK-32493,2024-213T,2026-01-02T19:01:41.999981,15.30185908,.0001259,53.1573,114.4609,81.5237,227.2386,0,C,62025,2,1,.14276E-3,.42356E-4,0,0.378,SpaceX-E
STARLINK-32561,2024-213U,2026-01-02T18:55:42.000038,15.30174593,.0001266,53.1592,114.1912,85.6953,345.5259,0,C,62026,2,1,.42788E-3,.12694E-3,0,0.337,SpaceX-E
STARLINK-32512,2024-213V,2026-01-02T19:01:41.999981,15.30161768,.0001064,53.1591,113.9984,88.3977,93.0416,0,C,62027,2,1,.84509E-3,.2507E-3,0,0.316,SpaceX-E
STARLINK-32637,2024-216A,2026-01-02T19:00:42.000019,15.27595681,.0001324,43.0008,268.0928,257.0964,44.8555,0,C,62032,2,1,-.94029E-3,-.25954E-3,0,0.488,SpaceX-E
STARLINK-32582,2024-216B,2026-01-02T18:53:42.000029,15.27486886,.0001482,43.0002,275.5140,258.0040,177.4826,0,C,62033,2,1,.16839E-2,.46426E-3,0,0.257,SpaceX-E
STARLINK-32615,2024-216C,2026-01-02T18:53:42.000029,15.27609124,.0001467,43.0008,268.6232,256.7489,166.1876,0,C,62034,2,1,-.11555E-2,-.319E-3,0,0.440,SpaceX-E
STARLINK-32592,2024-216D,2026-01-02T18:57:41.999962,15.27606617,.0001383,43.0018,275.8379,268.6585,40.4949,0,C,62035,2,1,-.12457E-2,-.34386E-3,0,0.554,SpaceX-E
STARLINK-32225,2024-216E,2026-01-02T19:01:41.999981,15.27613240,.0001695,43.0016,268.6440,262.7741,169.5183,0,C,62036,2,1,-.12435E-2,-.34334E-3,0,0.440,SpaceX-E
STARLINK-32595,2024-216F,2026-01-02T19:01:41.999981,15.27615863,.0001284,43.0003,275.6694,265.9870,122.1239,0,C,62037,2,1,-.14956E-2,-.41287E-3,0,0.535,SpaceX-E
STARLINK-32477,2024-216G,2026-01-02T19:01:41.999981,15.27611531,.000142,42.9998,264.8891,263.4239,293.5456,0,C,62038,2,1,-.12305E-2,-.33973E-3,0,0.450,SpaceX-E
STARLINK-32480,2024-216H,2026-01-02T19:03:41.999990,15.27554974,.0001564,43.0021,268.6677,260.6417,165.1781,0,C,62039,2,1,.26977E-3,.74446E-4,0,0.419,SpaceX-E
STARLINK-32510,2024-216J,2026-01-02T18:59:41.999971,15.27602060,.0001513,43.0019,276.0127,270.0885,328.8800,0,C,62040,2,1,-.10644E-2,-.29383E-3,0,0.495,SpaceX-E
STARLINK-32456,2024-216K,2026-01-02T19:00:42.000019,15.27605070,.0001399,43.0028,268.7317,264.0104,129.0817,0,C,62041,2,1,-.10358E-2,-.28596E-3,0,0.439,SpaceX-E
STARLINK-32509,2024-216L,2026-01-02T18:54:41.999990,15.27614650,.0001552,43.0000,268.5340,261.0809,201.0442,0,C,62042,2,1,-.12403E-2,-.34246E-3,0,0.457,SpaceX-E
STARLINK-32491,2024-216M,2026-01-02T18:58:42.000010,15.27563289,.0001515,43.0028,275.9668,255.4635,0.9695,0,C,62043,2,1,-.28661E-4,-.79091E-5,0,0.422,SpaceX-E
STARLINK-32577,2024-216N,2026-01-02T18:51:42.000019,15.27625346,.0001429,43.0000,275.6044,274.7934,117.5382,0,C,62044,2,1,-.17754E-2,-.49015E-3,0,0.578,SpaceX-E
STARLINK-32618,2024-216P,2026-01-02T18:52:41.999981,15.27613537,.0001631,43.0018,268.6929,266.5072,124.3010,0,C,62045,2,1,-.12598E-2,-.34782E-3,0,0.437,SpaceX-E
STARLINK-32598,2024-216Q,2026-01-02T18:57:41.999962,15.27601323,.0001619,43.0020,268.0154,272.3560,53.4877,0,C,62046,2,1,-.91174E-3,-.25171E-3,0,0.418,SpaceX-E
STARLINK-32630,2024-216R,2026-01-02T18:54:41.999990,15.27630747,.0001397,43.0007,275.7453,266.2600,73.8478,0,C,62047,2,1,-.19409E-2,-.53585E-3,0,0.601,SpaceX-E
STARLINK-32599,2024-216S,2026-01-02T18:52:41.999981,15.27615930,.0001455,43.0011,275.8038,257.4971,53.7577,0,C,62048,2,1,-.14839E-2,-.40966E-3,0,0.513,SpaceX-E
STARLINK-32473,2024-216T,2026-01-02T18:56:42.000000,15.27614483,.0001383,43.0003,268.5572,265.9366,189.6906,0,C,62049,2,1,-.12627E-2,-.34863E-3,0,0.457,SpaceX-E
STARLINK-32492,2024-216U,2026-01-02T18:54:41.999990,15.27541059,.0001673,42.9999,275.4563,264.5994,195.8181,0,C,62050,2,1,.73829E-3,.20373E-3,0,0.289,SpaceX-E
STARLINK-32496,2024-216V,2026-01-02T18:55:42.000038,15.27602211,.0001447,43.0029,275.9276,263.8368,2.2940,0,C,62051,2,1,-.10577E-2,-.29199E-3,0,0.543,SpaceX-E
STARLINK-32495,2024-216W,2026-01-02T18:56:42.000000,15.27602419,.0001523,43.0020,275.2141,264.9215,302.1673,0,C,62052,2,1,-.96062E-3,-.2652E-3,0,0.497,SpaceX-E
STARLINK-32494,2024-216X,2026-01-02T19:02:42.000029,15.27609073,.000149,42.9999,275.5255,269.3235,179.2137,0,C,62053,2,1,-.12709E-2,-.35085E-3,0,0.465,SpaceX-E
STARLINK-32408,2024-216Y,2026-01-02T18:59:41.999971,15.27621834,.0001768,43.0001,268.4952,263.3298,224.9832,0,C,62054,2,1,-.14665E-2,-.40493E-3,0,0.487,SpaceX-E
STARLINK-32571,2024-216Z,2026-01-02T18:55:42.000038,15.27596925,.0001508,43.0026,267.9690,264.2682,75.1811,0,C,62055,2,1,-.10878E-2,-.30022E-3,0,0.524,SpaceX-E
STARLINK-11465 [DTC],2024-217A,2026-01-02T19:43:42.000010,15.69711873,.0001263,53.1565,35.7586,91.2241,176.3922,0,C,62057,2,1,-.43977E-4,-.53381E-4,0,0.567,SpaceX-E
STARLINK-11426 [DTC],2024-217B,2026-01-02T19:50:42.000000,15.69852107,.0001151,53.1565,35.6774,79.3223,243.4637,0,C,62058,2,1,-.95935E-3,-.11659E-2,0,1.722,SpaceX-E
STARLINK-11454 [DTC],2024-217C,2026-01-02T19:48:41.999990,15.69711926,.0001324,53.1564,36.0797,93.2078,27.6229,0,C,62059,2,1,.51637E-5,.62696E-5,0,0.584,SpaceX-E
STARLINK-11473 [DTC],2024-217D,2026-01-02T19:42:41.999962,15.69689531,.0001295,53.1563,36.2137,88.2463,313.5632,0,C,62060,2,1,.14948E-3,.18145E-3,0,0.559,SpaceX-E
STARLINK-11429 [DTC],2024-217E,2026-01-02T19:43:42.000010,15.69554833,.0001443,53.1563,36.0392,63.8474,65.1181,0,C,62061,2,1,.11345E-2,.13763E-2,0,0.792,SpaceX-E
STARLINK-11470 [DTC],2024-217F,2026-01-02T19:41:42.000000,15.69705114,.0001301,53.1563,35.9871,95.9184,52.9005,0,C,62062,2,1,.48748E-4,.59184E-4,0,0.527,SpaceX-E
STARLINK-11427 [DTC],2024-217G,2026-01-02T19:43:42.000010,15.69693788,.0001163,53.1563,36.1527,87.4733,345.9954,0,C,62063,2,1,.12827E-3,.15572E-3,0,0.536,SpaceX-E
STARLINK-11456 [DTC],2024-217H,2026-01-02T19:42:41.999962,15.69702811,.0001195,53.1563,35.8164,93.6208,142.3402,0,C,62064,2,1,.49759E-4,.60406E-4,0,0.421,SpaceX-E
STARLINK-11474 [DTC],2024-217J,2026-01-02T19:43:42.000010,15.69698801,.0001184,53.1566,35.6419,90.0259,233.0703,0,C,62065,2,1,.87121E-4,.10576E-3,0,0.463,SpaceX-E
STARLINK-11463 [DTC],2024-217K,2026-01-02T19:49:42.000038,15.69706693,.0001192,53.1563,35.9044,88.6547,119.3124,0,C,62066,2,1,.44279E-4,.5376E-4,0,0.554,SpaceX-E
STARLINK-11472 [DTC],2024-217L,2026-01-02T19:46:41.999981,15.69697069,.0001522,53.1564,36.3102,76.1945,285.8475,0,C,62067,2,1,.80104E-4,.97238E-4,0,0.396,SpaceX-E
STARLINK-11467 [DTC],2024-217M,2026-01-02T19:42:41.999962,15.69717061,.0001102,53.1563,35.8712,91.0987,117.1086,0,C,62068,2,1,-.16973E-4,-.2061E-4,0,0.492,SpaceX-E
STARLINK-11460 [DTC],2024-217N,2026-01-02T19:45:42.000019,15.69701455,.000128,53.1562,36.2560,89.5701,296.2780,0,C,62069,2,1,.50075E-4,.60786E-4,0,0.437,SpaceX-E
STARLINK-32604,2024-217P,2026-01-02T18:53:42.000029,15.30169575,.0001354,53.1580,140.2732,87.4009,56.7299,0,C,62070,2,1,.46034E-3,.13655E-3,0,0.262,SpaceX-E
STARLINK-32553,2024-217Q,2026-01-02T18:54:41.999990,15.30182701,.0001253,53.1578,140.2603,86.1428,67.6226,0,C,62071,2,1,.12684E-3,.37628E-4,0,0.256,SpaceX-E
STARLINK-32603,2024-217R,2026-01-02T18:55:42.000038,15.30167138,.0001472,53.1570,140.1280,80.7750,140.8418,0,C,62072,2,1,-.39468E-3,-.11697E-3,0,0.749,SpaceX-E
STARLINK-32444,2024-217S,2026-01-02T19:04:42.000038,15.30170991,.0001089,53.1566,140.0504,90.0036,200.9047,0,C,62073,2,1,.49491E-3,.14681E-3,0,0.253,SpaceX-E
STARLINK-32619,2024-217T,2026-01-02T18:55:42.000038,15.30181941,.0001218,53.1582,140.3110,85.5354,42.9790,0,C,62074,2,1,.15366E-3,.45584E-4,0,0.301,SpaceX-E
STARLINK-32580,2024-217U,2026-01-02T18:56:42.000000,15.30178266,.0001194,53.1582,127.3947,80.8153,118.5549,0,C,62075,2,1,.33182E-3,.9844E-4,0,0.295,SpaceX-E
STARLINK-32617,2024-217V,2026-01-02T18:56:42.000000,15.30263151,.0000898,53.1582,127.1079,66.4731,278.3036,0,C,62076,2,1,-.2379E-2,-.70589E-3,0,0.787,SpaceX-E
STARLINK-11384 [DTC],2024-220A,2026-01-02T19:51:41.999962,15.70830385,.0001664,43.0010,80.4508,262.9821,344.8897,0,C,62088,2,1,-.51339E-5,-.66075E-5,0,0.357,SpaceX-E
STARLINK-11379 [DTC],2024-220B,2026-01-02T19:45:42.000019,15.70825985,.0001708,43.0008,80.4013,268.1552,346.1933,0,C,62089,2,1,.14331E-4,.18443E-4,0,0.351,SpaceX-E
STARLINK-11387 [DTC],2024-220C,2026-01-02T19:52:42.000010,15.70824619,.0001582,43.0009,80.2975,270.8355,41.0901,0,C,62090,2,1,.48835E-4,.62855E-4,0,0.339,SpaceX-E
STARLINK-11389 [DTC],2024-220D,2026-01-02T19:48:41.999990,15.70900245,.0001531,43.0008,80.2395,260.5691,65.6568,0,C,62091,2,1,-.44142E-3,-.56845E-3,0,1.063,SpaceX-E
STARLINK-11388 [DTC],2024-220E,2026-01-02T19:50:42.000000,15.70846821,.0001637,43.0008,80.1563,263.7933,100.3783,0,C,62092,2,1,-.11307E-3,-.14555E-3,0,0.398,SpaceX-E
STARLINK-11345 [DTC],2024-220F,2026-01-02T19:52:42.000010,15.70845312,.0001485,43.0009,80.0732,279.0467,123.0520,0,C,62093,2,1,-.10317E-3,-.1328E-3,0,0.382,SpaceX-E
STARLINK-11381 [DTC],2024-220G,2026-01-02T19:43:42.000010,15.70845926,.0001584,43.0009,80.0362,284.1689,112.5989,0,C,62094,2,1,-.91398E-4,-.11765E-3,0,0.368,SpaceX-E
STARLINK-11369 [DTC],2024-220H,2026-01-02T19:49:42.000038,15.70836939,.000145,43.0009,79.9366,274.1441,176.2822,0,C,62095,2,1,-.30893E-4,-.39765E-4,0,0.355,SpaceX-E
STARLINK-11303 [DTC],2024-220J,2026-01-02T19:51:41.999962,15.70840551,.0001192,43.0009,79.8533,270.9425,217.4058,0,C,62096,2,1,-.55806E-4,-.71832E-4,0,0.396,SpaceX-E
STARLINK-11367 [DTC],2024-220K,2026-01-02T19:49:42.000038,15.70845766,.000114,43.0009,79.7870,278.6600,231.8777,0,C,62097,2,1,-.63715E-4,-.82027E-4,0,0.430,SpaceX-E
STARLINK-11386 [DTC],2024-220L,2026-01-02T19:52:42.000010,15.70839359,.0001427,43.0007,79.6994,256.5947,295.8062,0,C,62098,2,1,-.28547E-4,-.36749E-4,0,0.376,SpaceX-E
STARLINK-11380 [DTC],2024-220M,2026-01-02T19:46:41.999981,15.70839167,.0001577,43.0005,79.6499,262.2570,296.6202,0,C,62099,2,1,-.62875E-4,-.80927E-4,0,0.389,SpaceX-E
STARLINK-33566,2024-220N,2026-01-02T18:51:42.000019,15.27571339,.0001458,43.0009,203.0275,267.4303,25.4578,0,C,62100,2,1,.25215E-3,.69617E-4,0,0.284,SpaceX-E
STARLINK-33545,2024-220P,2026-01-02T18:54:41.999990,15.27570326,.0001431,43.0015,217.4728,265.7182,154.5900,0,C,62101,2,1,.192E-3,.53004E-4,0,0.278,SpaceX-E
